not even sad i proved you wrong bitch,0
god please if someone die bring everyone living,2
am i the only one who wasnt close to crying,3
thats so sad,3
that didnt make me cry but that is really cute i help someone like that not with a cake but with a chocolate bar had paid for his birthday,3
after am not crying am just happy,1
i didnt cry but my cheeks got very warm once the flashback at the end hit this is wonderful,3
i was trying to cry but i couldnt because my clown personality kept thinking about the grandpas hairline,3
kindness is magic,1
this aint sad it good,1
he sounds like my grandpa my dads dad,0
we know what grandpa stands for,1
no shit sherlock,2
wait is the grandpa the original man in the queue,0
xoxo that makes sense,1
luna draws whatever yes,1
this is positive not sad wtf,3
its very emotional,3
so right now its am and im crying right now because if i wake my mom up she will get mad at me and it makes me sad,3
why im i high as fuck watching this and crying,3
pay it forward,1
i really didnt find this sad at all like id you didnt either reply if its the same with you,3
didnt ducking cry click bait,3
thats not sad,3
i cried when she cant have yummy cake,3
but why did he get so poor over the years,3
whats up with asians and making these sad ass videos damn like the insurance one got me fucked up,2
awww,3
haha so cute im cryan,1
this one actually has some english unlike the other ones,0
my dog died,3
i wasnt sad,1
you mean only of us cry,3
ok not exactly sad they could have been worse off,3
i chuckled,1
bro the end make me cry wat type of magic is this,3
wow this is so inspirational,1
why are there likes im mad,2
i didnt cry but the maker of the story is right,3
yeah thats not tear worthy its just heartwarming,3
i love it,1
i never cry im just heartless,2
thats very happy of the two good man,1
omg im literally crying my tears out this is so sad,3
is it a bad thing that i laugh at the girls face,0
im trying to look for things that will make me cry because i have an eyelash in my eye,3
im crying and now i want a cake,3
how did he know like stalker,0
falls and drops cake,0
i am so sorry but is there something wrong with me for not crying but this was very cool i loved it though best five minutes of my life,1
laugh my ass off when he gave the cake to the girl i started laughing because she said,0
no dont do tis to laugh my ass off also im gay,3
john tom laughing my ass off,1
on gang,1
the grandfather looks like the guy who paid for the little boy,0
he is,1
like and comment if you saw purple,1
if you didnt cry you hold it is cold on the inside but hot on the outside,3
if you cried that means you really are a kind sweet heart and polite you always have feelings for people and what you do and what you accept,1
if you didnt cry your heart not hold,3
bye,0
someone,1
is it a bad thing that i didnt cry while watching this,3
this didnt make me cry but this made me want to buy so some one a cake,3
hi my name is dani i will tell you a situation i need advice with in the last few days of my mom and my stepfathers relationship i never spoke to him i want to apologize to him but i am scared i already have his number but what should i say please help,3
this was not sad at all,1
it just made me happy,1
i didnt cry,3
if its not about animals im fine,3
didnt make me cry but made me happy,1
aww so cute,1
aw sooooo cute,1
who els saw the girls funny asf face expression edit,0
ahhh im crying when i watch this,3
you be serious you cried right,3
meno i didnt,3
aww that can inspire children to be kind to other people,1
few minutes later,0
i thought this was sad laugh my ass off,3
roses are red violates a blue i think i am sad are you to,3
i am skaing and crying,3
im but i dont find this emotional,3
how does,3
i heard if u dont close your eyes youll cry,1
damn it im so dead inside,3
free tissues here,3
take as much as you much you need,1
that was beautiful,3
why does this have k dislikes,3
today is my birthday but i didnt get cake and nobody celebrate my birthday only one of my friend,3
i so much cry because the man give a cake and that grampa give that sad video every,3
this is a good video but i didnt get emotional,3
i watched this and forgot it said it would make me cry oops,0
omg it makes me cry like if u cry,3
i started crying when i realized the grandpa was the man in the queue,3
first few min i was like what a ungrateful little bitch,2
this made my heart melt,1
this is so sad and happy in the same time like if u agree tight here,3
so nice,1
i swear i have no fucking life,2
the world is a place to be love,1
and care we must respect,1
and love,1
a kindness to you make,1
will go back to you,1
i cried so hard,3
every thing u said is a lie expect the last thing u said,0
so good,1
i not sad one bit but this was a really good video,1
so dramatic,0
thats was so sad i wanna cry,3
some bad acting is going on her,0
i cried so sad,3
i didnt cry what does this mean am i just not able to cry put of feel ing,3
whos cutting onions,0
the girl is so bad fuck you,1
all i got from this is that this guy bought a little girl a cake he did because somebody did the same when he was a kid then the note the old man gave the kidman ended up being the little girls grandpa no hate but i did not find this sad,0
i never laughed so hard in my life,1
one act of kindness can ripple like wader if you through a stone,2
so cute,1
i cried way more when el read hoppers note,3
i didnt think i would cry,3
i didnt cry you did,3
im trying to cry because i just watched the full fallen kingdom series and i didnt cry,3
lol then it has k dislikes it should be dislikes,0
do i have no soul or,3
i didnt cry am i heartless,3
not sad lol,1
this did not make me cry but made me happy,1
if you didnt cry you generally have no soul,2
remember to always love your family no matter what,1
i was at number part i think i will not cry but the i cry all my tears i haved,3
i think they are related,0
i just wanted a reason to cry,3
ii just cry its so happy,1
yes i did not cry ha,1
wow how pathetic,0
i didnt cry,1
well it is over drama,0
shut up and take my money,2
did not cry,3
omg im in tears now,3
guy before i was a kid,1
girl,0
who tf ruined this video by making it an english dub,2
im crying for no reason why im watching,3
i cried he was so sweet,3
do you know why this made me cry because of my fucking internet connection,2
this happened like me i was going to get some food and it was my birthday and i was my mom told me i could pick out a cake so i picked out a blueberry cake and we checked our stuff out then my mom told me we needed more money for the blueberry cake and i was so sad bc it was my birthday then a lady came up to me and gave me the blueberry cake and she said i payed this for you you can take it then i told her thank you and she said when you get older you can help someone and thats called kindness,0
